pos	surrogate	n_donors	median_depth	fixed_difference	epsilon
590	0.0	30	369.0	False	7.291818579553741e-05
591	0.0	30	383.0	False	0.0007785956964892
592	0.0	30	383.0	False	0.0006324221769376
593	0.0	30	383.5	False	0.0004203741329783
594	0.0	30	394.5	False	0.0006146701270318
595	0.0	30	412.5	False	0.0005290655379935
596	0.0	30	410.0	False	0.0004633306857294
597	0.0	30	416.5	False	0.0009089138479516
598	0.0	30	418.0	False	0.0003867474539125
599	0.0	30	431.5	False	0.000686898963407
600	0.0	30	434.0	False	0.0009981907792126
601	0.0	30	439.0	False	0.0007997539218701
602	0.0	30	433.0	False	0.0004330611234842
603	0.0	30	451.5	False	0.0001797591227754
604	0.0	30	454.5	False	0.0006540611249851
605	0.0	30	454.0	False	0.0004759638267491
606	0.0	30	456.0	False	0.0002368826246594
607	0.0	30	457.0	False	0.0008841211835435
608	0.0	30	458.5	False	0.0002949678485045
609	0.0	30	462.0	False	0.0005249650023331
610	0.0	30	470.5	False	0.0001725923369002
611	0.0	30	491.0	False	0.000607131029915
612	0.0	30	512.0	False	0.000427693130179
613	0.0	30	519.5	False	0.0006856178471599
614	0.0	30	522.5	False	0.000262219425215
615	0.0	30	521.5	False	0.0004205877714105
616	0.0	30	513.0	False	0.0005292685508627
617	0.0	30	547.5	False	0.000803051596065
618	0.0	30	550.0	False	0.0003006463897379
619	0.0	30	558.5	False	0.0002958288137264
620	0.0	30	567.5	False	0.0001952076521399
621	0.0	30	571.5	False	0.0004853190973064
622	0.0	30	580.5	False	0.0003374957813027
623	0.0	30	583.5	False	0.0002894076789504
624	0.0013785594982192058	30	601.0	False	0.0015115729806329
625	0.0	30	607.5	False	0.0009818130814904
626	0.0	30	608.5	False	0.0007931694116549
627	0.0	30	616.0	False	0.0007388593858231
628	0.0	30	630.5	False	0.0006750978891939
629	0.0	30	632.0	False	0.0005846375247346
630	0.0	30	633.0	False	0.0003566969859104
631	0.0	30	640.5	False	0.0003981243917544
632	0.0	30	650.5	False	0.0004357108622717
633	0.0	30	656.0	False	0.0002593473092716
634	0.0	30	655.5	False	0.0006033442509912
635	0.0	30	657.5	False	0.0006464124111182
636	0.0	30	663.0	False	0.0003853894574572
637	0.0	30	665.0	False	0.0005553656869446
638	0.0	30	671.5	False	0.0002970759241183
639	0.0	30	679.5	False	0.0005451648075148
640	0.0	30	686.0	False	0.0003347700548185
641	0.0	30	684.5	False	0.0005443658138268
642	0.0	30	686.0	False	0.0005434101074279
643	0.0	30	705.5	False	0.0006964929531301
644	0.0	30	709.5	False	0.0004495667811018
645	0.0	30	700.5	False	0.0004920452681646
646	0.0	30	702.5	False	0.000326743996079
647	0.001288661933823224	30	688.0	False	0.001803722226777
648	0.002053388090349076	30	664.0	False	0.0026635099141757
649	0.0	30	666.0	False	0.0002967736465001
650	0.0	30	665.5	False	0.0004225292601512
651	0.0	30	653.0	False	0.0003857528610003
652	0.0	30	608.0	False	0.0002709782314154
653	0.0	30	632.5	False	0.0003542801470262
654	0.0	30	620.0	False	0.0006372615958851
655	0.0	30	632.5	False	0.0002677376171352
656	0.0	30	624.5	False	0.0002710639259091
657	0.0	30	605.5	False	0.0004616805170821
658	0.0	30	597.5	False	0.0003749004170767
659	0.0	30	590.5	False	0.0004278990158322
660	0.0	30	673.5	False	0.0006243236493798
661	0.0	30	738.0	False	0.0003397123768542
662	0.0	30	769.5	False	0.0006867635364707
663	0.0012552441896374602	30	829.5	False	0.0015613332428212
664	0.0	30	858.0	False	0.0006854457029082
665	0.0	30	905.5	False	0.0008986117997025
666	0.0	30	1016.5	False	0.0002789166875854
667	0.0007283184988287471	30	1112.5	False	0.0007206836198908
668	0.0	30	1142.5	False	0.000426033130341
669	0.0	30	1148.5	False	0.0004969561436203
670	0.0	30	1179.0	False	0.0005069647297395
671	0.0	30	1191.5	False	0.0002883506343713
672	0.0006183748272355868	30	1251.5	False	0.0005490608771247
673	0.0	30	1316.0	False	0.0002220643098241
674	0.0004681922376986071	30	1326.5	False	0.0004416473445953
675	0.0	30	1327.5	False	0.0003086691948143
676	0.0	30	1358.0	False	0.0002173393318988
677	0.0004350919916732427	30	1403.5	False	0.0004585339419329
678	0.0	30	1454.5	False	0.0004255060482645
679	0.0	30	1489.5	False	0.0003369539364148
680	0.0	30	1494.5	False	0.0002961442024836
681	0.0005304865362793388	30	1515.0	False	0.0003707534099557
682	0.0	30	1515.5	False	0.0003301868469098
683	0.0	30	1585.0	False	0.0002794128604425
684	0.00043138722123622084	30	1594.0	False	0.0004089067320917
685	0.00016795431642593214	30	1615.0	False	0.0003853140309352
686	0.0	30	1616.0	False	0.0004206214224319
687	0.0	30	1618.5	False	0.0001641167782052
688	0.0	30	1634.0	False	0.0003980243518535
689	0.0	30	1650.0	False	0.0002877025155988
690	0.0	30	1711.5	False	0.000261917234154
691	0.0	30	1724.0	False	0.0004509191814082
692	0.0007361000230031257	30	1758.0	False	0.0010175527855507
693	0.0006036966655887451	30	1768.0	False	0.0005442454547
694	0.0006453083554376658	30	1784.5	False	0.0007069159948159
695	0.00018811136192626034	30	1811.5	False	0.0003337783711615
696	0.0	30	1841.0	False	0.0002969561989606
697	0.0006403435940014556	30	1869.0	False	0.0006665257750394
698	0.0006510485654255064	30	1935.0	False	0.0007078031363543
699	0.00037524299675403903	30	1959.5	False	0.0004338193142556
700	0.00044045000858853554	30	1972.5	False	0.0004631273445821
701	0.0	30	1969.5	False	0.0004631702459434
702	0.0004332840856428184	30	1961.0	False	0.0004955401387512
703	0.0	30	1966.5	False	0.000385409921993
704	0.0005356115000676501	30	1957.5	False	0.0006194347657762
705	0.00039462200144064645	30	2036.0	False	0.0005072961117245
706	0.00047404728742479177	30	2053.0	False	0.0005466337701478
707	0.0004855255920492476	30	2063.0	False	0.0005147815855272
708	0.0004426842267665292	30	2052.5	False	0.000516307955568
709	0.0014348418002180507	30	2053.5	False	0.0010574018126888
710	0.0006557436800116634	30	2056.0	False	0.1804892382281642
711	0.0004766256922657387	30	2074.0	False	0.000465630638496
712	0.00031047346414793696	30	2086.0	False	0.000359484642816
713	0.00032112287251591864	30	2107.0	False	0.0004424652450686
714	0.0005534171595458488	30	2126.0	False	0.0005656828499101
715	0.0	30	2183.5	False	0.0003440303847635
716	0.00045046150999162183	30	2166.5	False	0.0008676546734399
717	0.0004369684680040174	30	2192.5	False	0.0010174198781845
718	0.00013539128080151638	30	2196.5	False	0.0003165340893451
719	0.0002859094554219406	30	2265.0	False	0.0003199530735492
720	0.00031839176175254343	30	2261.5	False	0.0004295129055205
721	0.00013517166801838335	30	2322.0	False	0.0003808623248361
722	0.0005431563911255065	30	2339.5	False	0.0006531422674486
723	0.00039086906723389354	30	2327.0	False	0.00040697369112
724	0.0005095874619805304	30	2361.5	False	0.0005662441284344
725	0.00031665461986011276	30	2356.5	False	0.0003619067314652
726	0.0	30	2409.0	False	0.0002793792700581
727	0.0004977647963790815	30	2435.0	False	0.0019039693347455
728	0.0003983937930231178	30	2461.5	False	0.000399356038388
729	0.0	30	2474.5	False	0.0002490753079193
730	0.000242328400724155	30	2485.0	False	0.0002969782463434
731	0.0	30	2489.0	False	0.0002715747632979
732	0.0	30	2500.5	False	0.000233808744447
733	0.0	30	2489.5	False	0.0002475768416622
734	0.0003217214070487289	30	2470.5	False	0.0003100083082226
735	0.00039996493808661126	30	2392.5	False	0.0004303470622484
736	0.0004022534604391728	30	2452.5	False	0.0004344641815315
737	0.00027411886728275295	30	2441.5	False	0.0002871912693854
738	0.00034857264205321117	30	2411.0	False	0.0004063543664046
739	0.0008906861714575838	30	2440.0	False	0.0007713805182159
740	0.0	30	2418.5	False	0.0002040087723772
741	0.0003334296945150482	30	2369.0	False	0.0004036563452173
742	0.00011193194537721066	30	2330.5	False	0.00026526606186
743	0.000528282543892864	30	2349.0	False	0.0005520794994479
744	0.0004690291353198952	30	2392.5	False	0.0004118563136285
745	0.00010679196924391286	30	2412.5	False	0.0002420690533825
746	0.00027044613151660477	30	2423.0	False	0.0003153818012085
747	0.00043168591378953705	30	2408.5	False	0.0005105231586067
748	0.00010715816545220746	30	2394.0	False	0.0002680930921346
749	0.00028587961844047836	30	2369.5	False	0.0003094897288096
751	0.00033144841204685814	30	2391.5	False	0.0003604485009204
752	0.00024211535508884694	30	2480.0	False	0.0003225206227128
753	0.00029689567957512847	30	2489.0	False	0.0003101929400086
754	0.0003187652238136218	30	2474.0	False	0.0003114255817429
755	0.0002796789771740264	30	2468.0	False	0.0003236527952398
756	0.0003302949022118859	30	2459.5	False	0.0004487994614406
757	0.00027479499084554924	30	2480.0	False	0.0002844457636132
758	0.0003522175362475672	30	2448.0	False	0.0004129129129129
759	0.0003957017784740111	30	2527.5	False	0.0004853132090122
760	0.0004364633225747913	30	2564.5	False	0.0004657939996178
761	0.00014188422247446084	30	2559.5	False	0.0002875318980699
762	0.0003541144759393705	30	2547.5	False	0.0005164048614113
763	0.00026010843515467553	30	2535.5	False	0.0003746495214154
764	0.0002894094807044991	30	2517.0	False	0.0003543456213878
765	0.00042003648579030196	30	2551.5	False	0.0005319406160839
766	0.0	30	2525.5	False	0.000243783520234
767	0.00031925964741276013	30	2565.5	False	0.000301048854208
768	0.00029256502286517395	30	2551.0	False	0.0003623144648011
769	0.0011075379475275217	30	2547.5	False	0.000682949623479
770	0.0003761046926097337	30	2525.0	False	0.0003424071220681
771	0.00032863262668545844	30	2524.5	False	0.0002555677254472
772	0.0	30	2511.5	False	0.0002328174588587
773	0.0003761505719944151	30	2483.5	False	0.0004355292302331
774	0.00029845676211196946	30	2481.5	False	0.0004227961749381
775	0.0003503692159017931	30	2485.0	False	0.0004494101491792
776	0.0003519173531043286	30	2484.5	False	0.000362808387129
777	0.00038074776978171235	30	2492.5	False	0.0004605770906465
778	0.00037005573361135785	30	2527.5	False	0.0004306632213608
779	0.0002377558022929925	30	2526.5	False	0.0003192651988653
780	0.0004449355557586895	30	2547.0	False	0.0004898958971218
781	0.00031961728775983637	30	2550.5	False	0.0004247985241285
782	0.00044392834460386975	30	2580.5	False	0.000503856904639
783	0.00028557097033722243	30	2603.5	False	0.000345045034326
784	0.0002934263473653984	30	2572.0	False	0.0003250544767224
785	0.0006047052375060951	30	2585.0	False	0.0006586431950182
786	0.00042847258487068915	30	2577.0	False	0.0004671665748305
787	0.00040182978164532554	30	2624.0	False	0.0004476486664781
788	0.0	30	2628.5	False	0.0002358768722726
789	0.00030367261022440524	30	2595.5	False	0.0003452504256104
790	0.0003530862983393582	30	2553.5	False	0.0004231755090196
791	0.00038737024780916864	30	2523.5	False	0.0005505934173498
792	0.0005164001993712138	30	2556.0	False	0.0006143320042882
793	0.00051697834153881	30	2581.0	False	0.0006551284647362
794	0.0009029960285594906	30	2569.0	False	0.0008279735048478
795	0.0005902795185018077	30	2554.5	False	0.0006979626710309
796	0.0004355155174555939	30	2562.0	False	0.0005756016836349
797	0.0004708379652530668	30	2544.5	False	0.0004234263661549
798	0.0004708436080985101	30	2590.0	False	0.0004881533515894
799	0.000752753496775449	30	2543.0	False	0.0006834519203778
800	0.00047377126866140486	30	2575.5	False	0.0005401706939392
801	0.00116855769064462	30	2440.0	False	0.0012431753518058
802	0.0006502017839071024	30	2532.0	False	0.0007317519360936
803	0.0005118437502045412	30	2512.5	False	0.0005550758603675
804	0.0006161188684506546	30	2514.5	False	0.0006898930665746
805	0.0004802066531901447	30	2513.0	False	0.0006528540809539
806	0.0005203335304273278	30	2521.5	False	0.0005928634067413
807	0.0006135681906138148	30	2472.5	False	0.0008090512609822
808	0.000504830331507793	30	2541.5	False	0.0006525405991061
809	0.0002499495737642954	30	2576.0	False	0.0004403238826781
810	0.00037494532192500256	30	2611.5	False	0.0004733239477644
811	0.0004232891050256759	30	2576.5	False	0.0004660803866014
812	0.00039216554738005733	30	2534.5	False	0.0004094089623343
813	0.0003541263209315954	30	2558.0	False	0.0004693965783459
814	0.0003093723250344601	30	2553.5	False	0.0004202615510123
815	0.00047424258063358	30	2560.5	False	0.0005184993148401
816	0.00039256023237716603	30	2501.5	False	0.0004026271421022
817	0.00040649237965149204	30	2478.5	False	0.0005046490796462
818	0.00046530201169376424	30	2501.5	False	0.0004751009589537
819	0.0003740273198199203	30	2449.5	False	0.0004065660415713
820	0.0005841723226632117	30	2444.0	False	0.0009562423500611
821	0.0005415706801405842	30	2350.5	False	0.000574674239893
822	0.0	30	2379.5	False	0.0001572306442525
823	0.00025103562040112006	30	2371.0	False	0.0003946433739377
824	0.0003351897170441537	30	2356.5	False	0.0003008384236066
825	0.0005572292008903248	30	2304.0	False	0.0004410907544227
826	0.00032678529524308856	30	2351.0	False	0.0003393059887507
827	0.0007716977082403778	30	2368.5	False	0.000842227164458
828	0.0004107216125033335	30	2360.0	False	0.0003902185223725
829	0.00027388235601279507	30	2372.5	False	0.0003230308042174
830	0.002116466175960159	30	2385.0	False	0.001953175194675
831	0.00043043665850049905	30	2404.5	False	0.0004997501249375
832	0.0	30	2420.0	False	0.0002416441979956
833	0.0	30	2426.0	False	0.0002291592402098
834	0.00032142009744684844	30	2368.5	False	0.008491352365076
835	0.0004448905664201034	30	2345.0	False	0.00048550696112
836	0.00028112027539584257	30	2347.5	False	0.0003933136676499
837	0.00040661495324630667	30	2355.0	False	0.0004068668626627
838	0.0005073519726009352	30	2333.0	False	0.0005702539619388
839	0.0003542495281768128	30	2342.5	False	0.0003307053283242
840	0.00012490632025980515	30	2309.0	False	0.0003071089034876
841	0.0	30	2309.0	False	0.0002269420229878
842	0.00028877168466465587	30	2385.5	False	0.0002714897027834
843	0.0004087542040307256	30	2378.0	False	0.000425888881719
844	0.00038166272829920724	30	2389.5	False	0.0004125784866105
845	0.00028182157521463235	30	2413.0	False	0.000332761665856
846	0.0	30	2410.5	False	0.0002425851920891
847	0.0002457262273071107	30	2469.5	False	0.0003868906472306
848	0.00026223263048374105	30	2447.5	False	0.0004688291941206
849	0.00029542952380537944	30	2454.0	False	0.0002897820335139
850	0.0	30	2469.5	False	0.0002764861128566
851	0.0003228527027937684	30	2489.0	False	0.0003372554897699
852	0.0	30	2472.5	False	0.0002132035717868
853	0.00037213509688458743	30	2500.5	False	0.0004343455653317
854	0.0002626659075952981	30	2465.5	False	0.0003404620195702
855	0.0004880575061184323	30	2461.0	False	0.0006670946141549
856	0.0005568039206932643	30	2481.0	False	0.0006009916361997
857	0.00031293602815165927	30	2463.0	False	0.0003512072750078
858	0.00024292503883255323	30	2468.5	False	0.0003396012829381
859	0.0002961624507508458	30	2454.0	False	0.0004416570974295
860	0.000369549351909311	30	2499.0	False	0.0003461662092327
861	0.00010004001600640257	30	2549.5	False	0.0002693338883243
862	0.0002462011069684103	30	2509.5	False	0.0003214003164556
863	0.00026915147462559265	30	2603.5	False	0.0003589031918457
864	0.0008168216695859377	30	2583.5	False	0.000818025430967
865	0.0004005037654090496	30	2563.5	False	0.0004851013255393
866	0.0005799523796712314	30	2480.5	False	0.0006653861122619
867	0.00023544044074672228	30	2604.5	False	0.0003459753522386
868	0.0005044624249922263	30	2608.5	False	0.0005990965623839
869	0.00039795629371513537	30	2611.0	False	0.0006263701847792
870	0.0007611941983819155	30	2625.5	False	0.0008875029983209
871	0.0007659620374142321	30	2577.0	False	0.0010114303819063
872	0.00039739439399921045	30	2576.5	False	0.0004391314954867
873	0.0	30	2525.5	False	0.0003117595710188
874	0.00026313950136460317	30	2509.0	False	0.0003773822252971
875	0.0008770158770447199	30	2443.5	False	0.0029346182433298
876	0.0003739992478055517	30	2511.0	False	0.0005009894541719
877	0.0006386759518269764	30	2595.5	False	0.0005729052390355
878	0.0006476252306848152	30	2664.5	False	0.0006264405176998
879	0.0005163586795913857	30	2611.5	False	0.0006125537485887
880	0.00040733399160090177	30	2722.0	False	0.0004619897900256
881	0.0002407731902690216	30	2786.0	False	0.0002620067438257
882	0.0004488337572934227	30	2845.0	False	0.0004892748723993
883	0.0004399519962628275	30	2904.0	False	0.0004818907641254
884	0.00033796473574169907	30	2935.5	False	0.0003335557038025
885	0.0003373819547323112	30	2880.0	False	0.0002954921037943
886	0.0003622754836725418	30	2885.5	False	0.0005142344471432
887	0.0003830314223867351	30	2918.5	False	0.0005965357541838
888	0.0003242793870184669	30	2829.0	False	0.0003647416413373
889	0.0006423189360563264	30	2856.5	False	0.0005832828922027
890	0.0005918806785357912	30	2867.5	False	0.0005806373864744
891	0.000417399989865382	30	2877.0	False	0.0005337806923898
892	0.0005068434779037293	30	2870.5	False	0.00061161411518
893	0.0004235364961394243	30	2899.0	False	0.0004905701515316
894	0.0004707309280301268	30	2859.0	False	0.0005215268530847
895	0.00032552300572668376	30	2839.5	False	0.0004364564215049
896	0.0005182194448247173	30	2738.5	False	0.000604609543157
897	0.0004178775618743708	30	2941.5	False	0.0004879318196603
898	0.00036597171865605414	30	2997.5	False	0.0004052295945571
899	0.0003987716180094032	30	2981.5	False	0.000578152268177
900	0.0004643022274475022	30	2962.0	False	0.0007196794740969
901	0.00033699051466476253	30	2942.5	False	0.0004198830787119
902	0.0004705252243349626	30	2908.0	False	0.0004810635878597
903	0.0005964900877018828	30	2773.0	False	0.0006358867213226
904	0.00034905104145433185	30	2844.0	False	0.00050075112669
905	0.0002649798575989539	30	2814.5	False	0.0002687569988801
906	0.0003353327774340767	30	2921.0	False	0.0004223201619976
907	0.0003192638223439045	30	2858.0	False	0.0004094233769682
908	0.0006702058626861416	30	2931.5	False	0.0007136060894386
909	0.00036183143641779417	30	3053.0	False	0.0004617435014849
910	0.0003338521267299332	30	3040.5	False	0.0004416682440532
911	0.0	30	3069.0	False	0.0003863180755095
912	0.0002856320145889793	30	3073.5	False	0.0003352856738718
913	0.0008079192074265252	30	3071.5	False	0.000774325865623
914	0.00030680245856119575	30	3021.5	False	0.0003830765301779
915	0.00030167364717342257	30	3135.5	False	0.0003695415631608
916	0.0004167109669183614	30	3135.5	False	0.0004313487865747
917	0.0003921476519957852	30	3035.0	False	0.0005597625761752
918	0.00031867661223356717	30	3001.5	False	0.000435984687367
919	0.0002990326121605706	30	3000.5	False	0.0003622030467668
920	0.0003147141415053825	30	3019.0	False	0.0003912073504689
921	0.00033922206298460297	30	2910.5	False	0.00036399074759
922	0.0005518366180570122	30	2892.5	False	0.0005365159312383
923	0.00021229388629980152	30	2935.0	False	0.0002491793332827
924	0.00024839886551700804	30	2955.5	False	0.0002906069379715
925	0.0003563991492653237	30	2996.0	False	0.0004250706679985
926	0.00029382820261103233	30	2996.0	False	0.0003625893142796
927	0.00030928477978368907	30	3006.0	False	0.0002881967423094
928	0.0004216649918491424	30	3008.0	False	0.0005025770439915
929	0.0012512171677797296	30	3020.5	False	0.0014604765204413
930	0.002256652963286041	30	3043.5	False	0.0021896188793805
931	0.0010352451166348192	30	3029.0	False	0.0011179251309569
932	0.0013336213721653286	30	3060.0	False	0.001268512352139
933	0.0007688609350862259	30	3058.0	False	0.0009478573158787
934	0.0004757826911749661	30	3035.5	False	0.0005512971385558
935	0.0004377750993599768	30	3001.0	False	0.0005366822304513
936	0.00032185409501982187	30	3002.5	False	0.0004938801803736
937	0.0002468243179751536	30	2917.0	False	0.0002318622958783
938	7.973210014351777e-05	30	2957.0	False	0.0002276003338138
939	0.0002118379103358145	30	2961.5	False	0.0003352402374798
940	0.00018405028856935754	30	2976.0	False	0.000268768074653
941	0.00034830359654995104	30	2991.0	False	0.0011341871836848
