region	pos	depth_indel_reads	depth_clean_reads	alt_from_indel_reads	alt_from_clean_reads	run_accession	tissue
rnr2_control	2012	12	5828	0	0	ERR188122	lcl
rnr2_control	2013	12	5903	0	2	ERR188122	lcl
rnr2_control	2014	13	5964	0	1	ERR188122	lcl
rnr2_control	2015	15	6530	0	10	ERR188122	lcl
co1_control	6000	11	6304	0	0	ERR188122	lcl
co1_control	6001	9	6118	0	2	ERR188122	lcl
co1_control	6002	7	5515	0	0	ERR188122	lcl
co1_control	6003	5	5247	0	1	ERR188122	lcl
co1_control	6004	5	5539	0	1	ERR188122	lcl
co1_control	6005	5	3595	0	0	ERR188122	lcl
co1_control	6006	4	3426	0	0	ERR188122	lcl
co1_control	6007	4	3398	0	4	ERR188122	lcl
co1_control	6008	4	3140	0	2	ERR188122	lcl
co1_control	6009	4	3057	0	0	ERR188122	lcl
co1_control	6010	4	3399	0	1	ERR188122	lcl
co1_control	6011	3	3512	0	1	ERR188122	lcl
co1_control	6012	3	3526	0	0	ERR188122	lcl
co1_control	6013	3	3416	0	0	ERR188122	lcl
co1_control	6014	1	3284	0	1	ERR188122	lcl
co1_control	6015	1	3521	0	2	ERR188122	lcl
poly_c_hvs2	303	699	817	0	0	ERR188300	lcl
poly_c_hvs2	304	707	750	0	0	ERR188300	lcl
poly_c_hvs2	305	705	755	0	0	ERR188300	lcl
poly_c_hvs2	306	664	825	0	2	ERR188300	lcl
poly_c_hvs2	307	667	809	0	0	ERR188300	lcl
poly_c_hvs2	308	663	786	0	0	ERR188300	lcl
poly_c_hvs2	309	785	527	1	82	ERR188300	lcl
poly_c_hvs2	310	679	673	16	1	ERR188300	lcl
poly_c_hvs2	311	702	674	1	38	ERR188300	lcl
poly_c_hvs2	312	669	744	0	11	ERR188300	lcl
poly_c_hvs2	313	655	780	0	0	ERR188300	lcl
poly_c_hvs2	314	656	786	0	0	ERR188300	lcl
poly_c_hvs2	315	652	795	0	0	ERR188300	lcl
poly_c_hvs1	16180	4	1548	0	0	ERR188300	lcl
poly_c_hvs1	16181	4	1629	0	0	ERR188300	lcl
poly_c_hvs1	16182	5	1599	0	0	ERR188300	lcl
poly_c_hvs1	16183	5	1491	0	1	ERR188300	lcl
poly_c_hvs1	16184	5	1606	0	0	ERR188300	lcl
poly_c_hvs1	16185	4	1510	0	0	ERR188300	lcl
poly_c_hvs1	16186	4	1528	0	0	ERR188300	lcl
poly_c_hvs1	16187	4	1539	0	2	ERR188300	lcl
poly_c_hvs1	16188	4	1513	0	2	ERR188300	lcl
poly_c_hvs1	16189	4	1435	0	0	ERR188300	lcl
poly_c_hvs1	16190	4	1475	0	0	ERR188300	lcl
poly_c_hvs1	16191	4	1488	0	0	ERR188300	lcl
poly_c_hvs1	16192	4	1501	0	1	ERR188300	lcl
poly_c_hvs1	16193	3	1489	0	0	ERR188300	lcl
poly_c_hvs1	16194	3	1493	0	1	ERR188300	lcl
poly_c_hvs1	16195	3	1473	0	0	ERR188300	lcl
rnr2_control	2000	15	7507	0	0	ERR188300	lcl
rnr2_control	2001	13	7076	0	4	ERR188300	lcl
rnr2_control	2002	13	7020	0	1	ERR188300	lcl
rnr2_control	2003	14	6897	0	2	ERR188300	lcl
rnr2_control	2004	14	7227	0	1	ERR188300	lcl
rnr2_control	2005	14	7093	0	2	ERR188300	lcl
rnr2_control	2006	14	7203	0	0	ERR188300	lcl
rnr2_control	2007	13	7053	1	21	ERR188300	lcl
rnr2_control	2008	12	7013	0	2	ERR188300	lcl
rnr2_control	2009	13	6996	0	2	ERR188300	lcl
rnr2_control	2010	9	6582	0	1	ERR188300	lcl
rnr2_control	2011	9	6616	0	1	ERR188300	lcl
rnr2_control	2012	8	6408	0	3	ERR188300	lcl
rnr2_control	2013	10	6409	0	2	ERR188300	lcl
rnr2_control	2014	9	6424	0	2	ERR188300	lcl
rnr2_control	2015	12	6555	0	2	ERR188300	lcl
co1_control	6000	5	6052	0	0	ERR188300	lcl
co1_control	6001	5	5575	0	0	ERR188300	lcl
co1_control	6002	4	5079	0	0	ERR188300	lcl
co1_control	6003	3	5066	0	0	ERR188300	lcl
co1_control	6004	2	3181	0	0	ERR188300	lcl
co1_control	6005	2	3312	0	1	ERR188300	lcl
co1_control	6006	2	3311	0	0	ERR188300	lcl
co1_control	6007	2	2669	0	0	ERR188300	lcl
co1_control	6008	2	2514	0	0	ERR188300	lcl
co1_control	6009	3	2610	0	0	ERR188300	lcl
co1_control	6010	3	2639	0	2	ERR188300	lcl
co1_control	6011	3	2663	0	1	ERR188300	lcl
co1_control	6012	3	2386	0	1	ERR188300	lcl
co1_control	6013	2	2480	0	0	ERR188300	lcl
co1_control	6014	1	2100	0	1	ERR188300	lcl
co1_control	6015	1	2420	0	1	ERR188300	lcl
poly_c_hvs2	303	1811	885	11	13	ERR188375	lcl
poly_c_hvs2	304	1791	818	0	2	ERR188375	lcl
poly_c_hvs2	305	1699	969	0	0	ERR188375	lcl
poly_c_hvs2	306	1679	1000	0	0	ERR188375	lcl
poly_c_hvs2	307	1673	986	1	1	ERR188375	lcl
poly_c_hvs2	308	1667	949	1	1	ERR188375	lcl
poly_c_hvs2	309	1811	633	18	61	ERR188375	lcl
poly_c_hvs2	310	1230	898	56	579	ERR188375	lcl
poly_c_hvs2	311	1642	985	0	1	ERR188375	lcl
poly_c_hvs2	312	1642	1030	0	0	ERR188375	lcl
poly_c_hvs2	313	1647	1041	0	0	ERR188375	lcl
poly_c_hvs2	314	1641	1054	0	0	ERR188375	lcl
poly_c_hvs2	315	1660	989	0	0	ERR188375	lcl
poly_c_hvs1	16180	11	2157	0	0	ERR188375	lcl
poly_c_hvs1	16181	11	2170	0	0	ERR188375	lcl
poly_c_hvs1	16182	11	2135	0	0	ERR188375	lcl
poly_c_hvs1	16183	9	1993	0	2	ERR188375	lcl
poly_c_hvs1	16184	10	2158	0	0	ERR188375	lcl
poly_c_hvs1	16185	9	2070	0	2	ERR188375	lcl
poly_c_hvs1	16186	9	2080	0	0	ERR188375	lcl
poly_c_hvs1	16187	9	2106	0	0	ERR188375	lcl
poly_c_hvs1	16188	9	2082	0	1	ERR188375	lcl
poly_c_hvs1	16189	9	1979	0	1	ERR188375	lcl
poly_c_hvs1	16190	9	2088	0	2	ERR188375	lcl
poly_c_hvs1	16191	9	2107	0	0	ERR188375	lcl
poly_c_hvs1	16192	9	2088	0	0	ERR188375	lcl
poly_c_hvs1	16193	9	2077	0	1	ERR188375	lcl
poly_c_hvs1	16194	9	2066	0	0	ERR188375	lcl
poly_c_hvs1	16195	8	2042	0	2	ERR188375	lcl
rnr2_control	2000	16	7811	0	0	ERR188375	lcl
rnr2_control	2001	12	7383	0	0	ERR188375	lcl
rnr2_control	2002	13	7336	0	1	ERR188375	lcl
rnr2_control	2003	13	7397	0	7	ERR188375	lcl
rnr2_control	2004	13	7490	0	0	ERR188375	lcl
rnr2_control	2005	12	7341	0	1	ERR188375	lcl
rnr2_control	2006	12	7397	0	1	ERR188375	lcl
rnr2_control	2007	12	7276	0	26	ERR188375	lcl
rnr2_control	2008	12	7248	0	2	ERR188375	lcl
rnr2_control	2009	12	7081	0	6	ERR188375	lcl
rnr2_control	2010	10	6543	0	7	ERR188375	lcl
rnr2_control	2011	11	6622	0	0	ERR188375	lcl
rnr2_control	2012	10	6275	0	3	ERR188375	lcl
rnr2_control	2013	10	6329	0	7	ERR188375	lcl
rnr2_control	2014	9	6327	0	3	ERR188375	lcl
rnr2_control	2015	11	6551	0	3	ERR188375	lcl
co1_control	6000	6	6324	0	1	ERR188375	lcl
co1_control	6001	5	6168	0	0	ERR188375	lcl
co1_control	6002	4	5607	0	2	ERR188375	lcl
co1_control	6003	4	5334	0	0	ERR188375	lcl
co1_control	6004	3	5403	0	0	ERR188375	lcl
co1_control	6005	3	3737	0	1	ERR188375	lcl
co1_control	6006	2	3488	0	2	ERR188375	lcl
co1_control	6007	2	3443	0	0	ERR188375	lcl
co1_control	6008	2	3152	0	3	ERR188375	lcl
co1_control	6009	2	2909	0	0	ERR188375	lcl
co1_control	6010	1	3174	0	1	ERR188375	lcl
co1_control	6011	1	3202	0	0	ERR188375	lcl
co1_control	6012	1	3161	0	0	ERR188375	lcl
co1_control	6013	1	3022	0	1	ERR188375	lcl
co1_control	6014	1	2814	0	0	ERR188375	lcl
co1_control	6015	1	2688	0	2	ERR188375	lcl
poly_c_hvs2	303	23	482	0	4	ERR204823	lcl
poly_c_hvs2	304	24	429	0	2	ERR204823	lcl
poly_c_hvs2	305	26	452	0	0	ERR204823	lcl
poly_c_hvs2	306	24	509	0	1	ERR204823	lcl
poly_c_hvs2	307	23	517	0	0	ERR204823	lcl
poly_c_hvs2	308	19	510	0	0	ERR204823	lcl
poly_c_hvs2	309	18	481	0	0	ERR204823	lcl
poly_c_hvs2	310	18	455	0	1	ERR204823	lcl
poly_c_hvs2	311	18	464	0	1	ERR204823	lcl
poly_c_hvs2	312	19	488	0	1	ERR204823	lcl
poly_c_hvs2	313	17	496	0	0	ERR204823	lcl
poly_c_hvs2	314	17	479	0	0	ERR204823	lcl
poly_c_hvs2	315	16	461	0	0	ERR204823	lcl
poly_c_hvs1	16180	6	1366	0	0	ERR204823	lcl
poly_c_hvs1	16181	5	1399	0	0	ERR204823	lcl
poly_c_hvs1	16182	5	1361	0	0	ERR204823	lcl
poly_c_hvs1	16183	5	1245	0	1	ERR204823	lcl
poly_c_hvs1	16184	3	1398	0	1	ERR204823	lcl
poly_c_hvs1	16185	3	1377	0	1	ERR204823	lcl
poly_c_hvs1	16186	3	1366	0	1	ERR204823	lcl
poly_c_hvs1	16187	3	1376	0	0	ERR204823	lcl
poly_c_hvs1	16188	3	1374	0	2	ERR204823	lcl
poly_c_hvs1	16189	2	1322	0	5	ERR204823	lcl
poly_c_hvs1	16190	2	1367	0	0	ERR204823	lcl
poly_c_hvs1	16191	2	1377	0	0	ERR204823	lcl
poly_c_hvs1	16192	2	1359	0	0	ERR204823	lcl
poly_c_hvs1	16193	2	1347	0	1	ERR204823	lcl
poly_c_hvs1	16194	2	1348	0	1	ERR204823	lcl
poly_c_hvs1	16195	2	1335	0	2	ERR204823	lcl
rnr2_control	2000	12	7751	0	3	ERR204823	lcl
rnr2_control	2001	12	7389	0	3	ERR204823	lcl
rnr2_control	2002	10	7406	0	4	ERR204823	lcl
rnr2_control	2003	10	7354	0	10	ERR204823	lcl
rnr2_control	2004	11	7601	0	12	ERR204823	lcl
rnr2_control	2005	11	7522	0	3	ERR204823	lcl
rnr2_control	2006	10	7502	0	0	ERR204823	lcl
rnr2_control	2007	11	7436	0	18	ERR204823	lcl
rnr2_control	2008	9	7359	0	5	ERR204823	lcl
rnr2_control	2009	8	7340	0	6	ERR204823	lcl
rnr2_control	2010	7	6963	0	3	ERR204823	lcl
rnr2_control	2011	8	7035	0	2	ERR204823	lcl
rnr2_control	2012	6	6930	0	2	ERR204823	lcl
rnr2_control	2013	5	6956	0	3	ERR204823	lcl
rnr2_control	2014	5	6924	0	4	ERR204823	lcl
rnr2_control	2015	11	7326	0	10	ERR204823	lcl
co1_control	6000	4	6239	0	1	ERR204823	lcl
co1_control	6001	4	6275	0	4	ERR204823	lcl
co1_control	6002	3	6185	0	0	ERR204823	lcl
co1_control	6003	4	6080	0	1	ERR204823	lcl
co1_control	6004	5	5654	0	3	ERR204823	lcl
co1_control	6005	5	5802	0	2	ERR204823	lcl
co1_control	6006	5	5824	0	0	ERR204823	lcl
co1_control	6007	5	5655	0	0	ERR204823	lcl
co1_control	6008	5	5905	0	4	ERR204823	lcl
co1_control	6009	6	5929	0	2	ERR204823	lcl
co1_control	6010	6	6098	0	0	ERR204823	lcl
co1_control	6011	6	6123	0	4	ERR204823	lcl
co1_control	6012	6	6031	0	5	ERR204823	lcl
co1_control	6013	6	6271	0	2	ERR204823	lcl
co1_control	6014	5	5991	0	13	ERR204823	lcl
co1_control	6015	5	6207	0	5	ERR204823	lcl
poly_c_hvs2	303	397	333	0	0	ERR188454	lcl
poly_c_hvs2	304	397	296	0	0	ERR188454	lcl
poly_c_hvs2	305	386	303	0	0	ERR188454	lcl
poly_c_hvs2	306	363	347	0	0	ERR188454	lcl
poly_c_hvs2	307	365	347	0	0	ERR188454	lcl
poly_c_hvs2	308	366	336	0	0	ERR188454	lcl
poly_c_hvs2	309	430	217	2	39	ERR188454	lcl
poly_c_hvs2	310	374	285	12	0	ERR188454	lcl
poly_c_hvs2	311	383	277	1	23	ERR188454	lcl
poly_c_hvs2	312	367	321	0	0	ERR188454	lcl
poly_c_hvs2	313	364	340	0	0	ERR188454	lcl
poly_c_hvs2	314	361	346	0	0	ERR188454	lcl
poly_c_hvs2	315	355	349	0	1	ERR188454	lcl
poly_c_hvs1	16180	2	979	0	0	ERR188454	lcl
poly_c_hvs1	16181	2	1029	0	0	ERR188454	lcl
poly_c_hvs1	16182	2	998	0	3	ERR188454	lcl
poly_c_hvs1	16183	2	871	0	0	ERR188454	lcl
poly_c_hvs1	16184	2	1028	0	2	ERR188454	lcl
poly_c_hvs1	16185	2	976	0	0	ERR188454	lcl
poly_c_hvs1	16186	2	957	0	1	ERR188454	lcl
poly_c_hvs1	16187	2	716	0	8	ERR188454	lcl
poly_c_hvs1	16188	2	902	0	1	ERR188454	lcl
poly_c_hvs1	16189	2	916	0	8	ERR188454	lcl
poly_c_hvs1	16190	2	1011	0	1	ERR188454	lcl
poly_c_hvs1	16191	2	1022	0	0	ERR188454	lcl
poly_c_hvs1	16192	2	1016	0	1	ERR188454	lcl
poly_c_hvs1	16193	2	1018	0	3	ERR188454	lcl
poly_c_hvs1	16194	2	1026	0	0	ERR188454	lcl
poly_c_hvs1	16195	2	1014	0	0	ERR188454	lcl
rnr2_control	2000	14	7460	0	0	ERR188454	lcl
rnr2_control	2001	11	6960	0	6	ERR188454	lcl
rnr2_control	2002	12	6876	0	2	ERR188454	lcl
rnr2_control	2003	12	6761	0	4	ERR188454	lcl
rnr2_control	2004	12	7136	0	1	ERR188454	lcl
rnr2_control	2005	12	7044	0	2	ERR188454	lcl
rnr2_control	2006	12	7149	0	2	ERR188454	lcl
rnr2_control	2007	12	7015	0	17	ERR188454	lcl
rnr2_control	2008	11	6977	0	2	ERR188454	lcl
rnr2_control	2009	11	6976	0	1	ERR188454	lcl
rnr2_control	2010	8	6520	0	1	ERR188454	lcl
rnr2_control	2011	9	6608	0	0	ERR188454	lcl
rnr2_control	2012	9	6417	0	3	ERR188454	lcl
rnr2_control	2013	8	6462	0	0	ERR188454	lcl
rnr2_control	2014	9	6434	0	2	ERR188454	lcl
rnr2_control	2015	9	6682	0	4	ERR188454	lcl
co1_control	6000	9	5908	0	2	ERR188454	lcl
co1_control	6001	7	5683	0	1	ERR188454	lcl
co1_control	6002	6	5262	0	1	ERR188454	lcl
co1_control	6003	6	5296	0	1	ERR188454	lcl
co1_control	6004	6	3562	0	0	ERR188454	lcl
co1_control	6005	4	3897	0	0	ERR188454	lcl
co1_control	6006	4	3928	0	0	ERR188454	lcl
co1_control	6007	3	3482	0	1	ERR188454	lcl
co1_control	6008	2	3556	0	0	ERR188454	lcl
co1_control	6009	2	3625	0	0	ERR188454	lcl
co1_control	6010	2	3656	0	0	ERR188454	lcl
co1_control	6011	2	3724	0	0	ERR188454	lcl
co1_control	6012	2	3563	0	1	ERR188454	lcl
co1_control	6013	2	3610	0	0	ERR188454	lcl
co1_control	6014	2	2744	0	0	ERR188454	lcl
co1_control	6015	2	2998	0	2	ERR188454	lcl
poly_c_hvs2	303	275	155	1	0	ERR188096	lcl
poly_c_hvs2	304	268	139	0	0	ERR188096	lcl
poly_c_hvs2	305	265	152	0	0	ERR188096	lcl
poly_c_hvs2	306	261	182	0	0	ERR188096	lcl
poly_c_hvs2	307	260	178	0	0	ERR188096	lcl
poly_c_hvs2	308	260	168	0	1	ERR188096	lcl
poly_c_hvs2	309	268	121	4	23	ERR188096	lcl
poly_c_hvs2	310	167	151	8	93	ERR188096	lcl
poly_c_hvs2	311	251	199	0	0	ERR188096	lcl
poly_c_hvs2	312	257	210	0	0	ERR188096	lcl
poly_c_hvs2	313	257	214	0	0	ERR188096	lcl
poly_c_hvs2	314	258	213	0	0	ERR188096	lcl
poly_c_hvs2	315	250	217	0	0	ERR188096	lcl
poly_c_hvs1	16180	2	1010	0	0	ERR188096	lcl
poly_c_hvs1	16181	2	1023	0	0	ERR188096	lcl
poly_c_hvs1	16182	2	978	0	1	ERR188096	lcl
poly_c_hvs1	16183	3	818	0	4	ERR188096	lcl
poly_c_hvs1	16184	2	984	0	1	ERR188096	lcl
poly_c_hvs1	16185	2	940	0	0	ERR188096	lcl
poly_c_hvs1	16186	2	922	0	1	ERR188096	lcl
poly_c_hvs1	16187	1	669	0	9	ERR188096	lcl
poly_c_hvs1	16188	2	879	0	0	ERR188096	lcl
poly_c_hvs1	16189	2	906	0	6	ERR188096	lcl
poly_c_hvs1	16190	2	993	0	0	ERR188096	lcl
poly_c_hvs1	16191	3	1029	0	1	ERR188096	lcl
poly_c_hvs1	16192	3	1018	0	2	ERR188096	lcl
poly_c_hvs1	16193	3	1014	0	0	ERR188096	lcl
poly_c_hvs1	16194	2	1023	0	1	ERR188096	lcl
poly_c_hvs1	16195	3	999	0	0	ERR188096	lcl
rnr2_control	2000	29	7617	0	8	ERR188096	lcl
rnr2_control	2001	27	7320	0	4	ERR188096	lcl
rnr2_control	2002	26	7337	0	7	ERR188096	lcl
rnr2_control	2003	25	7261	0	18	ERR188096	lcl
rnr2_control	2004	26	7408	0	5	ERR188096	lcl
rnr2_control	2005	26	7290	0	4	ERR188096	lcl
rnr2_control	2006	25	7282	0	3	ERR188096	lcl
rnr2_control	2007	26	7318	0	19	ERR188096	lcl
rnr2_control	2008	24	7324	0	6	ERR188096	lcl
rnr2_control	2009	24	7268	0	6	ERR188096	lcl
rnr2_control	2010	22	6632	0	8	ERR188096	lcl
rnr2_control	2011	22	6869	0	5	ERR188096	lcl
rnr2_control	2012	20	6746	0	6	ERR188096	lcl
rnr2_control	2013	20	6790	0	5	ERR188096	lcl
rnr2_control	2014	18	6839	0	11	ERR188096	lcl
rnr2_control	2015	21	7309	0	5	ERR188096	lcl
co1_control	6000	10	6015	0	2	ERR188096	lcl
co1_control	6001	10	5682	0	2	ERR188096	lcl
co1_control	6002	10	5544	0	3	ERR188096	lcl
co1_control	6003	8	5518	0	2	ERR188096	lcl
co1_control	6004	8	5031	0	3	ERR188096	lcl
co1_control	6005	7	5168	0	5	ERR188096	lcl
co1_control	6006	6	5309	0	3	ERR188096	lcl
co1_control	6007	6	5170	0	4	ERR188096	lcl
co1_control	6008	5	5355	0	5	ERR188096	lcl
co1_control	6009	5	5424	0	1	ERR188096	lcl
co1_control	6010	5	5598	0	2	ERR188096	lcl
co1_control	6011	5	5705	1	1	ERR188096	lcl
co1_control	6012	5	5687	1	10	ERR188096	lcl
co1_control	6013	5	5887	0	0	ERR188096	lcl
co1_control	6014	5	5529	0	4	ERR188096	lcl
co1_control	6015	5	5789	0	9	ERR188096	lcl
poly_c_hvs2	303	352	424	0	0	ERR188061	lcl
poly_c_hvs2	304	348	390	0	0	ERR188061	lcl
poly_c_hvs2	305	353	393	0	0	ERR188061	lcl
poly_c_hvs2	306	330	434	0	1	ERR188061	lcl
poly_c_hvs2	307	327	423	0	0	ERR188061	lcl
poly_c_hvs2	308	330	401	0	0	ERR188061	lcl
poly_c_hvs2	309	381	295	0	44	ERR188061	lcl
poly_c_hvs2	310	329	322	45	14	ERR188061	lcl
poly_c_hvs2	311	344	323	2	47	ERR188061	lcl
poly_c_hvs2	312	334	361	0	0	ERR188061	lcl
poly_c_hvs2	313	336	380	0	0	ERR188061	lcl
poly_c_hvs2	314	337	385	0	0	ERR188061	lcl
poly_c_hvs2	315	334	390	0	0	ERR188061	lcl
poly_c_hvs1	16180	48	916	0	0	ERR188061	lcl
poly_c_hvs1	16181	50	957	0	1	ERR188061	lcl
poly_c_hvs1	16182	48	912	0	0	ERR188061	lcl
poly_c_hvs1	16183	39	818	1	47	ERR188061	lcl
poly_c_hvs1	16184	49	920	0	10	ERR188061	lcl
poly_c_hvs1	16185	51	903	0	1	ERR188061	lcl
poly_c_hvs1	16186	52	908	0	0	ERR188061	lcl
poly_c_hvs1	16187	52	920	0	1	ERR188061	lcl
poly_c_hvs1	16188	51	886	0	2	ERR188061	lcl
poly_c_hvs1	16189	52	797	0	2	ERR188061	lcl
poly_c_hvs1	16190	52	829	0	1	ERR188061	lcl
poly_c_hvs1	16191	52	843	0	0	ERR188061	lcl
poly_c_hvs1	16192	52	830	0	0	ERR188061	lcl
poly_c_hvs1	16193	50	746	0	0	ERR188061	lcl
poly_c_hvs1	16194	48	774	0	0	ERR188061	lcl
poly_c_hvs1	16195	47	785	0	0	ERR188061	lcl
rnr2_control	2000	19	7816	0	3	ERR188061	lcl
rnr2_control	2001	18	7463	0	3	ERR188061	lcl
rnr2_control	2002	19	7484	0	3	ERR188061	lcl
rnr2_control	2003	19	7501	0	7	ERR188061	lcl
rnr2_control	2004	18	7661	0	5	ERR188061	lcl
rnr2_control	2005	17	7481	0	0	ERR188061	lcl
rnr2_control	2006	16	7591	0	1	ERR188061	lcl
rnr2_control	2007	16	7503	0	24	ERR188061	lcl
rnr2_control	2008	16	7437	0	1	ERR188061	lcl
rnr2_control	2009	14	7441	0	1	ERR188061	lcl
rnr2_control	2010	14	6931	0	3	ERR188061	lcl
rnr2_control	2011	14	6942	0	2	ERR188061	lcl
rnr2_control	2012	13	6665	0	1	ERR188061	lcl
rnr2_control	2013	13	6668	0	11	ERR188061	lcl
rnr2_control	2014	13	6655	0	3	ERR188061	lcl
rnr2_control	2015	12	6959	0	3	ERR188061	lcl
co1_control	6000	7	6059	0	1	ERR188061	lcl
co1_control	6001	6	5702	0	0	ERR188061	lcl
co1_control	6002	6	5307	0	0	ERR188061	lcl
co1_control	6003	6	5347	0	0	ERR188061	lcl
co1_control	6004	6	3485	0	0	ERR188061	lcl
co1_control	6005	6	3496	0	1	ERR188061	lcl
co1_control	6006	6	3483	0	0	ERR188061	lcl
co1_control	6007	6	2831	0	1	ERR188061	lcl
co1_control	6008	6	2686	0	0	ERR188061	lcl
co1_control	6009	6	2850	0	0	ERR188061	lcl
co1_control	6010	6	2929	0	0	ERR188061	lcl
co1_control	6011	6	3021	0	0	ERR188061	lcl
co1_control	6012	6	2877	0	0	ERR188061	lcl
co1_control	6013	4	2981	0	0	ERR188061	lcl
co1_control	6014	4	2433	0	1	ERR188061	lcl
co1_control	6015	3	2881	0	0	ERR188061	lcl
poly_c_hvs2	303	614	437	2	3	ERR188055	lcl
poly_c_hvs2	304	603	371	0	1	ERR188055	lcl
poly_c_hvs2	305	596	401	0	0	ERR188055	lcl
poly_c_hvs2	306	586	460	0	1	ERR188055	lcl
poly_c_hvs2	307	583	438	0	1	ERR188055	lcl
poly_c_hvs2	308	579	422	0	0	ERR188055	lcl
poly_c_hvs2	309	591	333	3	82	ERR188055	lcl
poly_c_hvs2	310	392	392	14	218	ERR188055	lcl
poly_c_hvs2	311	574	482	0	0	ERR188055	lcl
poly_c_hvs2	312	575	505	0	0	ERR188055	lcl
poly_c_hvs2	313	567	523	0	0	ERR188055	lcl
poly_c_hvs2	314	573	507	0	0	ERR188055	lcl
poly_c_hvs2	315	575	503	0	0	ERR188055	lcl
poly_c_hvs1	16180	15	2035	0	1	ERR188055	lcl
poly_c_hvs1	16181	15	2102	0	0	ERR188055	lcl
poly_c_hvs1	16182	15	2065	0	0	ERR188055	lcl
poly_c_hvs1	16183	14	1886	0	1	ERR188055	lcl
poly_c_hvs1	16184	14	2105	0	0	ERR188055	lcl
poly_c_hvs1	16185	13	2054	0	3	ERR188055	lcl
poly_c_hvs1	16186	13	2061	0	0	ERR188055	lcl
poly_c_hvs1	16187	13	2073	0	2	ERR188055	lcl
poly_c_hvs1	16188	13	2041	0	0	ERR188055	lcl
poly_c_hvs1	16189	10	1959	0	0	ERR188055	lcl
poly_c_hvs1	16190	11	2027	0	3	ERR188055	lcl
poly_c_hvs1	16191	11	2045	0	0	ERR188055	lcl
poly_c_hvs1	16192	11	2016	0	1	ERR188055	lcl
poly_c_hvs1	16193	11	1998	0	0	ERR188055	lcl
poly_c_hvs1	16194	11	1998	0	1	ERR188055	lcl
poly_c_hvs1	16195	11	2004	0	1	ERR188055	lcl
rnr2_control	2000	2	7073	0	35	ERR188055	lcl
rnr2_control	2001	3	7215	0	3	ERR188055	lcl
rnr2_control	2002	2	7200	0	4	ERR188055	lcl
rnr2_control	2003	3	6972	0	34	ERR188055	lcl
rnr2_control	2004	3	7126	0	5	ERR188055	lcl
rnr2_control	2005	3	6970	0	0	ERR188055	lcl
rnr2_control	2006	4	6720	0	3	ERR188055	lcl
rnr2_control	2007	4	6662	0	37	ERR188055	lcl
rnr2_control	2008	4	6572	0	1	ERR188055	lcl
rnr2_control	2009	5	6438	0	5	ERR188055	lcl
rnr2_control	2010	5	5580	0	4	ERR188055	lcl
rnr2_control	2011	5	5573	0	2	ERR188055	lcl
rnr2_control	2012	5	5388	0	9	ERR188055	lcl
rnr2_control	2013	5	5364	0	5	ERR188055	lcl
rnr2_control	2014	6	5282	0	4	ERR188055	lcl
rnr2_control	2015	7	5612	0	2	ERR188055	lcl
co1_control	6000	9	5149	0	2	ERR188055	lcl
co1_control	6001	9	4490	0	0	ERR188055	lcl
co1_control	6002	10	4287	0	0	ERR188055	lcl
co1_control	6003	10	4265	0	0	ERR188055	lcl
co1_control	6004	10	3363	0	2	ERR188055	lcl
co1_control	6005	7	3342	0	0	ERR188055	lcl
co1_control	6006	5	3378	0	0	ERR188055	lcl
co1_control	6007	4	2925	0	0	ERR188055	lcl
co1_control	6008	3	2949	0	0	ERR188055	lcl
co1_control	6009	3	3118	0	0	ERR188055	lcl
co1_control	6010	4	3237	0	1	ERR188055	lcl
co1_control	6011	4	3378	0	3	ERR188055	lcl
co1_control	6012	2	3304	0	1	ERR188055	lcl
co1_control	6013	2	3619	0	0	ERR188055	lcl
co1_control	6014	1	3059	0	2	ERR188055	lcl
co1_control	6015	2	3367	0	3	ERR188055	lcl
poly_c_hvs2	303	341	650	0	5	ERR188065	lcl
poly_c_hvs2	304	340	576	0	0	ERR188065	lcl
poly_c_hvs2	305	336	588	0	1	ERR188065	lcl
poly_c_hvs2	306	322	648	0	1	ERR188065	lcl
poly_c_hvs2	307	316	639	0	0	ERR188065	lcl
poly_c_hvs2	308	317	604	0	0	ERR188065	lcl
poly_c_hvs2	309	327	469	9	132	ERR188065	lcl
poly_c_hvs2	310	294	510	18	2	ERR188065	lcl
poly_c_hvs2	311	309	582	9	56	ERR188065	lcl
poly_c_hvs2	312	312	615	1	16	ERR188065	lcl
poly_c_hvs2	313	310	648	0	1	ERR188065	lcl
poly_c_hvs2	314	309	641	0	0	ERR188065	lcl
poly_c_hvs2	315	310	640	0	0	ERR188065	lcl
poly_c_hvs1	16180	12	2265	0	2	ERR188065	lcl
poly_c_hvs1	16181	11	2300	0	1	ERR188065	lcl
poly_c_hvs1	16182	11	2264	0	0	ERR188065	lcl
poly_c_hvs1	16183	10	2030	0	2	ERR188065	lcl
poly_c_hvs1	16184	10	2275	0	2	ERR188065	lcl
poly_c_hvs1	16185	9	2223	0	0	ERR188065	lcl
poly_c_hvs1	16186	9	2229	0	0	ERR188065	lcl
poly_c_hvs1	16187	8	2249	0	0	ERR188065	lcl
poly_c_hvs1	16188	9	2203	0	0	ERR188065	lcl
poly_c_hvs1	16189	8	2063	0	7	ERR188065	lcl
poly_c_hvs1	16190	8	2121	0	0	ERR188065	lcl
poly_c_hvs1	16191	7	2171	0	1	ERR188065	lcl
poly_c_hvs1	16192	7	2141	0	4	ERR188065	lcl
